 


  
  

NCAA Women's Volleyball
Division IAces Per Set
Through Games 12/19/2015


"Rank","Name","S","W-L","Aces","Per Set"
"166","Tulane","125","10-22","1449"
"167","UNCW","116","24-8","1448"
"","ETSU","112","19-12","1448"
"169","Oklahoma","108","12-16","1443"
"170","California","111","9-22","1442"
"171","Charleston So.","124","10-23","1437"
"","UT Martin","125","9-24","1437"
"173","Colorado St.","102","26-4","1433"
"","Duquesne","113","14-15","1433"
"175","Texas St.","111","19-12","1431"
"176","Jacksonville","113","12-16","1430"
"177","Northwestern","107","14-17","1427"
"178","Western Caro.","131","12-22","1425"
"","East Carolina","119","12-19","1425"
"","San Francisco","108","17-14","1425"
"181","Tennessee St.","118","16-14","1424"
"","VCU","118","14-17","1424"
"183","Fla. Atlantic","101","18-11","1419"
"184","Morehead St.","118","10-21","1418"
"185","Wyoming","116","23-7","1417"
"186","UMKC","106","15-13","1415"
"187","Howard","116","18-14","1413"
"","Baylor","109","17-13","1413"
"189","Arizona St.","115","19-13","1410"
"","San Jose St.","115","13-18","1410"
"191","Northeastern","123","6-25","1409"
"192","Washington St.","114","16-16","1408"
"","Tennessee Tech","120","10-21","1408"
"194","Southeastern La.","117","13-18","1407"
"195","Coastal Caro.","102","25-5","1405"
"196","Youngstown St.","114","10-21","1404"
"197","USC Upstate","112","15-15","1401"
"198","Seton Hall","113","14-16","1400"
"","Jacksonville St.","119","14-20","1400"
"200","Siena","108","16-13","1398"
"201","UNLV","113","16-14","1397"
"202","Mississippi St.","111","17-15","1393"
"203","Portland","114","16-15","1389"
"204","UTEP","121","9-23","1385"
"205","Austin Peay","120","10-22","1384"
"206","Middle Tenn.","109","8-22","1381"
"","Montana","108","8-20","1381"
"208","Providence","112","10-22","1373"
"209","UC Irvine","106","13-15","1366"
"210","San Diego St.","109","12-19","1365"
"211","Northern Ill.","105","19-11","1363"
"212","Cal Poly","100","19-8","1362"
"213","CSU Bakersfield","105","13-15","1360"
"214","UAB","118","9-23","1357"
"215","Southeast Mo. St.","115","10-20","1355"
"","UT Arlington","108","19-10","1355"
"","Liberty","108","14-14","1355"
"218","Toledo","113","6-23","1353"
"219","Evansville","119","8-24","1348"
"220","Canisius","112","11-19","1347"
"221","William & Mary","115","10-20","1345"
"222","Lamar University","112","14-16","1337"
"223","Nevada","107","12-18","1335"
"224","Campbell","112","14-17","1333"
"225","Notre Dame","121","7-25","1328"
"226","Eastern Ky.","119","10-23","1326"
"227","Gardner-Webb","119","9-22","1323"
"228","TCU","102","19-10","1316"
"229","Delaware","113","12-17","1315"
"230","Texas Tech","98","14-16","1308"
"231","UC Riverside","107","10-19","1306"
"232","Seattle U","107","18-11","1302"
"","Stetson","109","11-18","1302"
"234","Texas Southern","117","16-19","1298"
"235","Portland St.","104","9-19","1294"
"236","Utah St.","114","6-26","1289"
"","Niagara","110","13-17","1289"
"238","Iona","114","10-20","1287"
"239","La.-Monroe","111","14-18","1285"
"240","Samford","98","15-12","1284"
"241","Bowling Green","112","7-22","1280"
"","Ga. Southern","106","10-19","1280"
"243","South Alabama","111","13-15","1279"
"244","Clemson","112","6-26","1276"
"245","Navy","109","9-20","1274"
"","Akron","111","8-21","1274"
"247","Bethune-Cookman","104","15-16","1271"
"248","UTRGV","107","12-19","1270"
"249","UMES","103","22-7","1269"
"250","Oregon St.","108","6-24","1268"
"251","Central Ark.","104","16-13","1262"
"","Harvard","99","15-11","1262"
"253","Eastern Wash.","104","14-14","1261"
"254","Southern Utah","102","15-15","1258"
"255","Kennesaw St.","103","19-9","1253"
"","New Hampshire","106","21-9","1253"
"257","LSU","108","9-20","1250"
"258","CSUN","103","8-20","1246"
"259","George Mason","110","10-19","1243"
"260","FIU","104","15-13","1242"
"261","La Salle","111","6-25","1237"
"","Louisiana Tech","106","10-20","1237"
"263","Elon","110","7-23","1235"
"264","SIUE","106","8-18","1234"
"265","Mercer","112","10-19","1233"
"266","UNC Asheville","100","15-12","1226"
"267","Little Rock","102","14-14","1224"
"268","Bradley","106","6-24","1222"
"269","Utah Valley","101","14-14","1220"
"270","Rutgers","109","4-28","1216"
"271","UC Santa Barbara","99","7-20","1214"
"272","Fordham","112","8-23","1207"
"","Buffalo","107","7-22","1207"
"274","Binghamton","109","9-19","1205"
"275","Georgia St.","102","7-19","1201"
"276","Yale","95","15-9","1192"
"277","Loyola Maryland","108","6-25","1190"
"","UMBC","97","12-14","1190"
"279","Holy Cross","107","7-22","1185"
"280","Charlotte","99","8-19","1184"
"","Penn","95","13-13","1184"
"282","Brown","96","10-16","1179"
"283","West Virginia","100","5-24","1178"
"","Saint Francis (PA)","106","6-23","1178"
"285","Princeton","87","15-9","1175"
"286","St. Francis Brooklyn","106","7-23","1171"
"287","Fairleigh Dickinson","110","10-19","1170"
"288","Morgan St.","100","13-15","1160"
"289","Northwestern St.","106","7-22","1157"
"290","Nicholls St.","100","9-19","1156"
"","Saint Mary's (CA)","99","6-22","1156"
"292","Quinnipiac","115","3-28","1154"
"293","Albany (NY)","98","17-9","1153"
"294","Dartmouth","88","12-11","1152"
"295","Prairie View","113","9-25","1145"
"296","Central Conn. St.","96","11-16","1133"
"297","Colgate","98","12-16","1130"
"298","LIU Brooklyn","97","14-14","1109"
"299","Montana St.","89","3-21","1102"
"300","Cornell","95","6-18","1101"
"","Southern U.","111","10-21","1101"
"302","Weber St.","101","6-22","1100"
"303","Florida A&M","97","8-21","1095"
"304","Columbia","88","7-16","1091"
"305","Bucknell","94","14-12","1088"
"306","Louisiana","105","6-23","1085"
"307","Lafayette","98","11-16","1079"
"308","NJIT","105","6-25","1074"
"309","South Dakota St.","110","5-27","1071"
"310","Alcorn","107","12-22","1060"
"311","Davidson","101","12-16","1056"
"312","Western Ill.","109","3-28","1043"
"313","Coppin St.","87","9-15","1023"
"314","Georgia","98","5-25","1017"
"315","Saint Peter's","100","4-24","1016"
"316","Cal St. Fullerton","99","0-28","1004"
"317","Mississippi Val.","114","3-30","982"
"318","N.C. Central","98","5-24","977"
"319","Norfolk St.","90","4-21","960"
"320","Hampton","88","3-22","915"
"321","Ark.-Pine Bluff","110","7-27","914"
"322","Presbyterian","96","4-24","912"
"323","Delaware St.","97","3-25","903"
"324","Grambling","111","9-25","899"
"325","Chicago St.","89","1-27","888"
"326","South Carolina St.","78","4-19","861"
"327","Hartford","97","2-27","856"
"328","N.C. A&T","75","7-14","815"
"329","Savannah St.","94","0-31","723"
Reclassifying
"NR","Northern Ky.","116","14-16","1499"
"NR","Abilene Christian","111","9-20","1343"
"NR","Incarnate Word","99","8-17","1263"
"NR","Grand Canyon","97","7-21","1074"
"NR","UMass Lowell","111","4-27","1063"

NCAA Women's Volleyball
Division ITeam Attacks Per Set
Through Games 12/19/2015


"Rank","Name","S","W-L","Kills","Errors","Total Attacks","Per Set"
"1","USC Upstate","112","15-15","1401","679","4487","40.06"
"2","Kansas St.","107","17-12","1510","556","4200","39.25"
"3","Wright St.","113","15-16","1484","648","4429","39.19"
"4","Eastern Mich.","116","14-16","1495","694","4525","39.01"
"5","Valparaiso","127","27-8","1805","634","4953","39.00"
"6","Columbia","88","7-16","1091","523","3423","38.90"
"7","Duke","109","17-13","1576","567","4226","38.77"
"8","Siena","108","16-13","1398","637","4178","38.69"
"9","UNI","133","19-15","1777","818","5131","38.58"
"10","SMU","119","27-6","1709","584","4589","38.56"
"11","Jacksonville","113","12-16","1430","569","4352","38.51"
"12","Marist","118","21-10","1578","599","4544","38.51"
"13","Ohio","117","25-8","1563","552","4494","38.41"
"14","Arizona","124","19-14","1729","733","4755","38.35"
"15","Green Bay","108","17-13","1460","629","4138","38.31"
"16","Portland","114","16-15","1389","468","4366","38.30"
"17","South Fla.","116","11-21","1508","628","4424","38.14"
"18","Illinois St.","119","22-10","1706","547","4532","38.08"
"19","UNC Greensboro","115","22-11","1563","658","4373","38.03"
"20","Rider","130","16-17","1545","673","4923","37.87"
"21","Miami (OH)","114","21-10","1490","542","4310","37.81"
"22","Omaha","124","19-13","1641","681","4676","37.71"
"23","Drake","129","15-20","1490","698","4864","37.71"
"24","UTEP","121","9-23","1385","662","4559","37.68"
"25","Niagara","110","13-17","1289","660","4142","37.65"
"26","Tennessee Tech","120","10-21","1408","686","4514","37.62"
"27","Brown","96","10-16","1179","499","3611","37.61"
"28","Fairfield","117","21-10","1578","711","4398","37.59"
"29","Western Mich.","131","15-18","1646","705","4921","37.56"
"30","Manhattan","127","20-14","1517","684","4770","37.56"
"31","Michigan","123","20-13","1724","687","4618","37.54"
"32","Charleston So.","124","10-23","1437","688","4640","37.42"
"33","A&M-Corpus Christi","126","31-5","1683","573","4714","37.41"
"34","UCLA","123","25-8","1714","676","4599","37.39"
"35","Murray St.","101","27-3","1481","630","3771","37.34"
"36","Fla. Atlantic","101","18-11","1419","599","3766","37.29"
"37","Louisville","117","25-7","1722","636","4361","37.27"
"38","Clemson","112","6-26","1276","661","4170","37.23"
"39","Iowa St.","107","19-11","1491","557","3978","37.18"
"40","UC Davis","114","15-15","1498","613","4238","37.18"
"41","North Dakota","126","21-13","1628","581","4683","37.17"
"42","Chattanooga","121","26-6","1710","554","4495","37.15"
"43","Sam Houston St.","116","14-18","1463","817","4299","37.06"
"44","Wofford","127","16-18","1613","734","4704","37.04"
"45","Saint Francis (PA)","106","6-23","1178","604","3924","37.02"
"46","Tulsa","127","15-17","1612","674","4701","37.02"
"47","Houston","123","19-13","1586","689","4552","37.01"
"48","Xavier","118","18-12","1590","604","4366","37.00"
"","IUPUI","117","21-10","1619","597","4329","37.00"
"50","Southern Utah","102","15-15","1258","509","3770","36.96"
"51","Pittsburgh","117","23-9","1694","659","4323","36.95"
"52","Cincinnati","117","21-10","1587","605","4315","36.88"
"53","LSU","108","9-20","1250","635","3981","36.86"
"54","Memphis","122","19-14","1495","624","4495","36.84"
"55","Fresno St.","119","14-18","1617","769","4383","36.83"
"56","Penn","95","13-13","1184","530","3496","36.80"
"57","Central Conn. St.","96","11-16","1133","554","3530","36.77"
"58","Dartmouth","88","12-11","1152","523","3232","36.73"
"59","Creighton","134","27-9","1878","657","4921","36.72"
"60","Marquette","124","22-12","1697","589","4553","36.72"
"61","Campbell","112","14-17","1333","664","4110","36.70"
"62","Purdue Fort Wayne","119","7-25","1471","710","4364","36.67"
"","Radford","119","14-15","1548","650","4364","36.67"
"64","Auburn","121","18-12","1588","701","4437","36.67"
"65","Kansas","113","30-3","1706","468","4142","36.65"
"66","Pepperdine","115","17-14","1515","592","4214","36.64"
"67","San Diego","114","22-10","1654","736","4177","36.64"
"68","Sacramento St.","122","26-7","1718","575","4470","36.64"
"69","North Carolina","110","21-10","1502","553","4030","36.64"
"","Saint Mary's (CA)","99","6-22","1156","449","3627","36.64"
"71","Southern Miss.","139","24-11","1808","849","5092","36.63"
"72","Lehigh","111","19-13","1494","582","4066","36.63"
"73","Georgia Tech","120","18-14","1637","671","4393","36.61"
"74","Holy Cross","107","7-22","1185","591","3917","36.61"
"75","Northern Colo.","116","14-16","1547","671","4245","36.59"
"76","High Point","118","21-10","1532","670","4317","36.58"
"77","Belmont","122","17-15","1596","714","4461","36.57"
"78","Yale","95","15-9","1192","496","3470","36.53"
"79","Rice","124","21-10","1768","631","4526","36.50"
"80","Towson","125","26-6","1841","636","4562","36.50"
"81","Albany (NY)","98","17-9","1153","449","3575","36.48"
"82","Gardner-Webb","119","9-22","1323","681","4339","36.46"
"83","Toledo","113","6-23","1353","689","4118","36.44"
"84","Missouri St.","135","24-11","1839","695","4913","36.39"
"85","Oregon St.","108","6-24","1268","578","3930","36.39"
"86","Appalachian St.","111","22-8","1627","527","4039","36.39"
"87","Furman","108","21-9","1542","535","3927","36.36"
"88","Nebraska","129","32-4","1873","589","4690","36.36"
"89","LIU Brooklyn","97","14-14","1109","548","3524","36.33"
"90","Oregon","112","16-14","1592","604","4068","36.32"
"91","Cal Poly","100","19-8","1362","494","3631","36.31"
"92","Kent St.","115","20-10","1547","545","4173","36.29"
"93","Texas Tech","98","14-16","1308","565","3556","36.29"
"94","Bryant","124","19-14","1602","739","4498","36.27"
"95","Oakland","118","18-13","1592","638","4277","36.25"
"96","Youngstown St.","114","10-21","1404","588","4127","36.20"
"97","Minnesota","129","30-5","1850","581","4670","36.20"
"98","Southeast Mo. St.","115","10-20","1355","549","4162","36.19"
"99","UMKC","106","15-13","1415","536","3834","36.17"
"100","Iona","114","10-20","1287","596","4122","36.16"
"101","North Florida","118","21-11","1587","585","4263","36.13"
"102","Elon","110","7-23","1235","669","3969","36.08"
"103","Ga. Southern","106","10-19","1280","664","3823","36.07"
"104","Nicholls St.","100","9-19","1156","551","3605","36.05"
"105","Butler","119","12-19","1495","599","4287","36.03"
"106","Col. of Charleston","129","20-13","1765","738","4647","36.02"
"107","South Dakota","117","15-16","1572","594","4213","36.01"
"108","Kentucky","112","21-10","1529","609","4032","36.00"
"109","The Citadel","132","7-28","1536","755","4751","35.99"
"110","Villanova","122","25-9","1666","609","4388","35.97"
"111","Milwaukee","116","9-21","1489","709","4170","35.95"
"112","Georgia St.","102","7-19","1201","630","3665","35.93"
"113","Western Caro.","131","12-22","1425","647","4705","35.92"
"114","California","111","9-22","1442","645","3984","35.89"
"115","Utah","118","10-21","1456","713","4234","35.88"
"116","UC Santa Barbara","99","7-20","1214","516","3552","35.88"
"117","Delaware","113","12-17","1315","490","4050","35.84"
"118","Northwestern","107","14-17","1427","607","3833","35.82"
"119","Illinois","122","21-13","1641","634","4366","35.79"
"120","Portland St.","104","9-19","1294","653","3720","35.77"
"121","Lafayette","98","11-16","1079","580","3505","35.77"
"122","Wichita St.","135","27-9","1889","614","4825","35.74"
"123","UConn","119","16-15","1524","677","4253","35.74"
"124","Robert Morris","120","19-13","1463","580","4286","35.72"
"125","Little Rock","102","14-14","1224","473","3643","35.72"
"126","Army West Point","114","21-10","1597","538","4071","35.71"
"127","Harvard","99","15-11","1262","513","3535","35.71"
"128","New Hampshire","106","21-9","1253","504","3782","35.68"
"129","UC Riverside","107","10-19","1306","619","3817","35.67"
"130","Eastern Ky.","119","10-23","1326","736","4245","35.67"
"131","Saint Peter's","100","4-24","1016","544","3561","35.61"
"132","Marshall","121","16-14","1497","651","4307","35.60"
"133","Idaho St.","118","23-10","1620","643","4200","35.59"
"134","Arkansas St.","106","28-2","1483","474","3772","35.58"
"135","Boise St.","109","23-7","1632","547","3878","35.58"
"136","Idaho","114","14-16","1475","564","4052","35.54"
"137","Cornell","95","6-18","1101","560","3376","35.54"
"138","UNCW","116","24-8","1448","518","4122","35.53"
"139","Washington St.","114","16-16","1408","657","4048","35.51"
"","Long Beach St.","114","25-6","1596","553","4048","35.51"
"141","Southern Ill.","130","23-10","1760","596","4612","35.48"
"142","Temple","115","24-8","1658","597","4079","35.47"
"143","Ball St.","124","15-17","1550","740","4398","35.47"
"144","Princeton","87","15-9","1175","446","3085","35.46"
"145","Liberty","108","14-14","1355","522","3828","35.44"
"146","Lipscomb","120","23-9","1720","660","4253","35.44"
"147","UT Martin","125","9-24","1437","679","4430","35.44"
"148","East Carolina","119","12-19","1425","598","4217","35.44"
"149","Georgetown","116","10-21","1487","705","4109","35.42"
"150","Providence","112","10-22","1373","648","3967","35.42"
"151","Colgate","98","12-16","1130","456","3470","35.41"
"152","Hofstra","127","21-11","1720","742","4496","35.40"
"153","Seton Hall","113","14-16","1400","630","4000","35.40"
"154","McNeese","129","15-18","1581","633","4562","35.36"
"155","Texas St.","111","19-12","1431","587","3923","35.34"
"156","Notre Dame","121","7-25","1328","610","4270","35.29"
"157","North Texas","127","20-13","1734","656","4480","35.28"
"158","Ohio St.","131","25-10","1809","693","4621","35.27"
"159","UCF","121","15-17","1646","687","4268","35.27"
"160","Northeastern","123","6-25","1409","768","4338","35.27"
"161","La.-Monroe","111","14-18","1285","651","3913","35.25"
"162","Nevada","107","12-18","1335","626","3771","35.24"
"163","UTSA","122","24-9","1626","554","4299","35.24"
"164","Austin Peay","120","10-22","1384","690","4227","35.23"
"165","Evansville","119","8-24","1348","645","4189","35.20"
